prostor,lastnost,vrednost,št. sklicev,opis
S000105,P000016,True,1,"

Let $d$ be the sup-norm metric on $I^I$, let $f\in I^I\setminus X$, and find $x,y\in I$ such that $x\geq y$ but $f(x)< f(y)$. Then, for every $g\in X$, $d(f,g) \geq \frac{1}{2}(f(y)-f(x))$ and so $f$ admits an open neighbourhood in $I^I\setminus X$. It follows that $X$ is a closed subset of a compact space and therefore compact itself.

See item #1 for space #107 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000105,P000026,True,1,"

Asserted in the General Reference Chart for space #107 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000105,P000028,True,1,"

See item #2 for space #107 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000105,P000058,False,1,"

Asserted in the General Reference Chart for space #107 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000105,P000199,True,0,"

Let $\iota:X\to X$ be the identity and $z:X\to X$ be the constant map to the zero function $0\in X$. Then $H(f, t) := (1-t)f$ defines a continuous function $H : X \times [0, 1] \to X$ satisfying $H(f,0)=\iota(f)$ and $H(f,1)=z(f)$, showing the identity $\iota$ and constant map $z$ are [homotopic](https://en.wikipedia.org/wiki/Homotopy#Formal_definition).
"
S000107,P000006,True,1,"
See item #2 for space #109 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000008,False,2,"

See {{doi:10.4064/fm-88-2-127-132}} and {{mathse:3039316}}.
"
S000107,P000017,False,1,"

See item #4 for space #109 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000018,False,1,"

Asserted in the General Reference Chart for space #109 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000022,False,1,"

Asserted in the General Reference Chart for space #109 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000023,False,1,"

See item #5 for space #109 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000029,False,1,"

See item #7 for space #109 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000036,False,1,"

See item #3 for space #109 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000107,P000041,False,1,"

By {{mathse:5012784}} the connected component of an arbitrary point $x\in X$ is $A = \{y : y_n = x_n\text{ for all but finitely many }n\}$. Since $\text{int}(A) = \emptyset$, it follows that $x$ has no connected neighbourhoods.
"
S000107,P000046,False,0,"

Contains copy of {S25} and {S25|P37}.
"
S000107,P000065,True,0,"

By construction, as $\mathfrak{c}^{\aleph_0} = \mathfrak{c}$.
"
S000107,P000087,True,1,"

See {{mathse:2322269}}.  A product of topological groups when given the box topology is still a topological group, i.e., multiplication and inverse are continuous (because they are so componentwise).  And the space {S25} is {P87}.
"
S000107,P000162,True,1,"

The identity function $\text{Id}:\mathbb{R}^\omega\to \mathbb{R}^\omega$, $\text{Id}(x) = x$ from {S107} to $\mathbb{R}^\omega$ with product topology is a continuous bijection. Since every subspace of $\mathbb{R}^\omega$ with product topology is realcompact ($\mathbb{R}^\omega$ is {P5} and {P131}, and see {T384}), {S107} is realcompact from corollary 8.18 in {{doi:10.1007/978-1-4615-7819-2}}.

"
S000107,P000187,False,1,"

Note that the {P187} property is hereditary.

Let $f_{m,n}:\omega\to\mathbb R$ be defined by
$f_{m,n}(m)=\frac{1}{m+2}$ and $f_{m,n}(k)=0$ otherwise.

The result follows as the subspace
$\{\vec 0\}\cup\{f_{m,n}:m,n<\omega\}$ is homeomorphic to
{S131}
and {S131|P187}.

See {{mathse:4973385}}.
"
S000107,P000191,True,1,"

Each $f:\omega\to\mathbb R$ is the countable intersection of
$\bigcap_{m<\omega}\prod_{n<\omega}(f(n)-\frac{1}{m+1},f(n)+\frac{1}{m+1})$.

See {{mathse:1644041}}.
"
S000108,P000008,False,1,"

see Steen, Seebach ""Counterexamples in Topology"" (1978), General Reference Chart, p. 200

Asserted in the General Reference Chart for space #111 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000016,True,1,"

Asserted in the General Reference Chart for space #111 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000020,False,1,"

The sequence $x_n = n$ has no convergent subsequence.

Asserted in the General Reference Chart for space #111 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000026,True,1,"

$\mathbb{N}$ (or, more precisely, the family of principal ultrafilters on $\mathbb{N}$) is a countable dense subset.

Given any nonempty $U \subset \mathbb{N}$, for each $n \in U$ we have that $n$ (or, more precisely, the principal ultrafilter determined by $n$) belongs to $\overline{U}$.

See item #8 for space #111 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000028,False,1,"

Asserted in the General Reference Chart for space #111 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000049,True,1,"

See item #8 for space #111 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000050,True,1,"

See item #6 for space #111 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000051,False,1,"

See item #7 for space #111 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000059,True,1,"

$X$ has cardinality $2^{\mathfrak c}$.

See item #3 for space #111 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000129,False,0,"

The space is non-trivial by definition.
"
S000108,P000163,False,1,"

$X$ has cardinality $2^{\mathfrak c}$.

See item #3 for space #111 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000108,P000167,True,1,"

See {{mo:138161}}.
"
S000109,P000006,True,1,"

See item #4 for space #112 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000109,P000018,False,1,"

Asserted in the General Reference Chart for space #112 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000109,P000019,True,1,"

See item #2 for space #112 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000109,P000026,True,1,"

See item #4 for space #112 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000109,P000056,False,1,"

Asserted in the General Reference Chart for space #112 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000109,P000129,False,0,"

The space is non-trivial by definition.
"
S000110,P000003,True,1,"

See item #1 for space #113 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000011,False,1,"

See item #3 for space #113 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000022,True,1,"

Asserted in the General Reference Chart for space #113 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000026,True,1,"

See item #5 for space #113 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000049,True,1,"

See item #2 for space #113 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000051,True,1,"

See item #4 for space #113 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000093,True,0,"

Every $n \in \omega$ has $\{n\}$ as a countable neighborhood and every $F \in M$ has $\omega \cup \{F\}$ as a countable neighborhood.
"
S000110,P000103,True,0,"

By essentially the same proof as in {S110|P136}, any {P19}
subset $K$ of $X$ is finite. As {S110|P2}, $K$ is closed.
"
S000110,P000117,True,0,"

For any $n \in \omega$, $\mathcal{N}_n = \{\{n\}\} \cup \{\{F\}: F \in M\}$ is a locally finite family. Indeed, for any $m \in \omega$, $\{m\}$ is an open neighborhood that only intersects at most one element of $\mathcal{N}_n$. And, for any $G \in M$, $\omega \cup \{G\}$ is an open neighborhood that only intersects two elements of $\mathcal{N}_n$. Thus, $\mathcal{N} = \bigcup_{n \in \omega} \mathcal{N}_n = \{\{x\}: x \in X\}$ is a $\sigma$-locally finite family and clearly a network.
"
S000110,P000132,True,0,"

By construction, every subset of $M$ is closed in $X$. And so is each of the countably many singletons $\{n\}$ for
$n \in \omega$ since {S110|P2}. Thus, every subset of $X$ is $F_\sigma$, and so every
subset of $X$ is $G_\delta$ as well.
"
S000110,P000136,True,0,"

Let $K \subset X$ be compact. If $K$ contains infinitely many elements of $M$, then $\{\omega \cup \{F\}: F \in M \cap K\}$ is an open cover with no finite subcover. Thus, $K$ contains finitely many elements of $M$, which we can list as $F_1, \cdots, F_n$.

Now, suppose $K$ contains infinitely many elements of $\omega$. We inductively choose $A_i \in F_i$ for $1 \leq i \leq n$ as follows: We let $B_1=\omega\cap K$ and shall choose our inductive assumption as $B_i = (\omega \cap K) \setminus (A_1 \cup \cdots \cup A_{i-1})$ being infinite. Write $B_i = C_i \cup D_i$ for two infinite, disjoint $C_i$ and $D_i$. If $C_i \in F_i$, let $A_i = C_i$. Otherwise, let $A_i = \omega \setminus C_i$, which necessarily belongs to $F_i$. We note that, either way, $B_{i+1} = B_i \setminus A_i$ is infinite.

Thus, $B_{n+1} = (\omega \cap K) \setminus (A_1 \cup \cdots \cup A_n)$ is infinite and $\{A_i \cup \{F_i\}\}_{i=1}^n \cup \{\{x\}: x \in B_{n+1}\}$ is an open cover of $K$ with no finite subcover, also a contradiction. Hence, $K$ can contain only finitely many elements of $M$ and only finitely many elements of $\omega$, so $K$ is finite.
"
S000110,P000163,False,1,"

{S110} is equinumerous with {S108}, which is of size $2^\mathfrak{c} > \mathfrak{c}$.

Asserted in the General Reference Chart for space #113 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000110,P000198,False,0,"

By construction, $M$ is a closed discrete subspace of $X$. There are $2^\mathfrak{c}$ free ultrafilters on $\omega$, i.e., $|M| = 2^\mathfrak{c}$.
"
S000111,P000003,True,1,"

Let $x,y \in X$ be distinct.

* If $x,y \in \omega$, then $\{ x \}$ and $\{ y \}$ are disjoint open neighborhoods of $x,y$, respectively.
* If $x = F, y \in \omega$, then $\omega \setminus \{ y \}$ is an open neighborhood of $x$, and $\{ y \}$ is an open neighborhood of $y$, and these are disjoint.

See item #1 for space #114 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000111,P000022,False,1,"

Since $F$ is a free ultrafilter, there is some infinite $A \in F$ with infinite complement in $\omega$. Let $f: X \rightarrow \mathbb{R}$ by $f(x)=0$ if $x \in A$ and $f(x)=x$ otherwise. Then $f$ is continuous and unbounded.

Asserted in the General Reference Chart for space #114 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000111,P000049,True,1,"

See item #2 for space #114 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000111,P000050,True,1,"

See item #2 for space #114 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000111,P000052,False,1,"

$F$ is not isolated by definition.
"
S000111,P000057,True,1,"

By construction.

Asserted in the General Reference Chart for space #114 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000111,P000136,True,1,"

See for example {{mathse:4681271}}.
"
S000111,P000203,True,0,"

All points except $F\in X$ are isolated.
"
S000112,P000017,True,1,"

Each $R_n$ is compact and each $L_i$ is clearly $\sigma$-compact.

Asserted in the General Reference Chart for space #115 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000022,False,1,"

Let $\pi: \mathbb{R}^2 \rightarrow \mathbb{R}$ be projection onto the second coordinate. $\pi|_X$ is clearly continuous and unbounded.

Asserted in the General Reference Chart for space #115 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000023,False,1,"

Asserted in the General Reference Chart for space #115 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000036,False,1,"

Asserted in the General Reference Chart for space #115 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000041,False,1,"

Let $x\in L_1$ and $U$ a neighborhood of $x$.  Then we see that there is an index $N$ such that $U\cap R_n\ne \emptyset$ for all $n\ge N$.  Then $A=U\cap R_N$ and $B=U\setminus R_N$ form a separation of $U$.

See item #1 for space #115 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000046,False,1,"

Asserted in the General Reference Chart for space #115 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000055,True,1,"

Asserted in the General Reference Chart for space #115 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000112,P000065,True,1,"

The space is a countable union of sets of size $\mathfrak c$.
"
S000112,P000097,False,0,"

The space contains a subspace homeomorphic to {S170}, and {S170|P97}.
"
S000112,P000139,False,0,"

Each point is contained in either a straight line or the boundary of a rectangle. Neither has isolated points.
"
S000112,P000184,True,0,"

Constructed as a subspace of {S176}.
"
S000113,P000017,True,0,"

$Y=X\setminus\{(0,0)\}$ is homeomorphic to $[0,1)$ and
{S210|P17}.
Furthermore, $\{(0,0)\}$ is compact.
"
S000113,P000023,False,1,"

See item #1 for space #116 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000113,P000037,False,1,"

See item #4 for space #116 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000113,P000041,False,1,"

See item #4 for space #116 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000113,P000046,False,0,"

The subspace $Y=\{(x, \sin\frac{1}{x}):x \in (0,1]\}$ is homeomorphic
to $[0,1)$ and {S210|P46}.
"
S000113,P000089,True,1,"

See {{mathse:5051764}}.

Note that the proof uses the fact that $X$ is {P36}.
For this, see for example {S113|P204}.
"
S000113,P000116,True,1,"

By Theorem 3.11 of {{doi:10.1007/978-1-4612-4190-4}}, and because {S114|P116}, it suffices
to show {S113} is $G_\delta$ in {S114}.
The complement of the space in {S114} is $\{(0,y):y\in[-1,0)\cup(0,1]\}$, which is $F_\sigma$ as,

$$\{(0,y):y\in[-1,0)\cup(0,1]\} = \bigcup_{n=1}^\infty (\{0\} \times ([-1,-1/n] \cup [1/n,1]))$$
"
S000113,P000184,True,0,"

Constructed as a subspace of {S176}.
"
S000113,P000189,True,0,"

$X$ is {P189} because the dense subspace
$Y=\{(x, \sin\frac{1}{x}):x \in (0,1]\}$ is homeomorphic
to $[0,1)$ and {S210|P189}.
"
S000113,P000204,True,1,"

$X$ is {P36} by item #3 for space #116 in {{doi:10.1007/978-1-4612-6290-9_6}}.

Any point $(x_0,y_0)\in X$ with $0<x_0<1$ is a cut point
since $X\setminus\{(x_0,y_0)\}$ is partitioned into the two disjoint open sets
$\{(x,y)\in X:x<x_0\}$ and $\{(x,y)\in X:x>x_0\}$.
"
S000113,P000205,False,0,"

$X\setminus\{(0,0)\}$ is connected, so $(0,0)$ is not a cut point.
"
S000114,P000016,True,1,"

See item #3 for space #117 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000114,P000037,False,1,"

See item #4 for space #117 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000114,P000041,False,1,"

See item #4 for space #117 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000114,P000046,False,0,"

The subspace $Y=\{(x, \sin\frac{1}{x}):x \in (0,1]\}$ is homeomorphic
to $[0,1)$ and {S210|P46}.
"
S000114,P000089,True,1,"

See {{mathse:5051764}}.
"
S000114,P000184,True,0,"

Constructed as a subspace of {S176}.
"
S000114,P000204,True,1,"

$X$ is {P36} by item #3 for space #117 in {{doi:10.1007/978-1-4612-6290-9_6}}.

Any point $(x_0,y_0)\in X$ with $0<x_0<1$ is a cut point
since $X\setminus\{(x_0,y_0)\}$ is partitioned into the two disjoint open sets
$\{(x,y)\in X:x<x_0\}$ and $\{(x,y)\in X:x>x_0\}$.
"
S000115,P000016,True,1,"

$X$ is a closed and bounded subset of the plane.

Asserted in the General Reference Chart for space #118 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000115,P000038,True,1,"

See item #6 for space #118 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000115,P000041,False,1,"

See item #6 for space #118 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000115,P000184,True,0,"

Constructed as a subspace of {S176}.
"
S000115,P000200,False,1,"

Let $p,q\in X$ be two consecutive local maxima on the graph of $f(x)=\sin(1/x)$.
The loop $L\subseteq X$ consisting of the line segment between $p$ and $q$ and the portion of the graph of $f$ below it is homeomorphic to a circle $S^1$.
Hence $\pi_1(L)$ is non-trivial, since {S170|P200}.

On the other hand, $L$ is a retract of $X$ (by a map sending points to left of $p$ to $p$ and points to the right of $q$ to $q$).
By Proposition 1.17 of {{zb:1044.55001}}, $\pi_1(L)$ injects into $\pi_1(X)$, which is therefore non-trivial.
"
S000116,P000017,True,1,"

Each line segment $L_n$ is compact and the interval $(\frac{1}{2},1] \times \{0\}$ is clearly $\sigma$-compact.

  Asserted in the General Reference Chart for space #119 in
  {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000021,False,1,"

Let $x_n = (\frac{n+2}{2n},0) \in (\frac{1}{2},0] \times \{0\}$. $\{x_n\ |\ n \in \omega\}$ is an infinite set with no limit point in $X$.

  Asserted in the General Reference Chart for space #119 in
  {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000024,True,1,"

Asserted in the General Reference Chart for space #119 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000036,True,1,"

See item #1 for space #119 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000037,False,1,"

See item #3 for space #119 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000041,False,1,"

See item #2 for space #119 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000046,False,1,"

Asserted in the General Reference Chart for space #119 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000116,P000129,False,0,"

The space is non-trivial by definition.
"
S000116,P000184,True,0,"

Constructed as a subspace of {S176}.
"
S000117,P000016,True,1,"

$X$ is a closed and bounded subset of the plane.

Asserted in the General Reference Chart for space #120 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000117,P000038,True,1,"

See item #3 for space #120 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000117,P000041,False,1,"

See item #2 for space #120 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000117,P000129,False,0,"

The space is non-trivial by definition.
"
S000117,P000184,True,0,"

Constructed as a subspace of {S176}.
"
S000117,P000199,True,1,"

This follows because $X$ is a star-shaped set in $\mathbb{R}^2$. See {{wikipedia:Star_domain}}. Explicitly, the map $F : \mathbb{R}^2 \times [0, 1] \to \mathbb{R}^2$, $F(x, t) = (1 - t)x$ restricts to a homotopy from the identity map of $X$ to a constant map defined on $X$.
"
